eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,country,countryCode,stateProvince,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters
2022-12-08T14:00:00Z,11:34 AM,342,342,2022,12,8,,Australia,AU,Queensland,-23.171942,150.944608,EPSG:4326,
2022-11-08T14:00:00Z,3:00 PM,312,312,2022,11,8,,Australia,AU,Queensland,-23.89382,151.32955,EPSG:4326,
2022-10-30T14:00:00Z,4:52 PM,303,303,2022,10,30,,Australia,AU,Queensland,-23.261669,150.828314,EPSG:4326,
2022-01-01T14:00:00Z,,1,1,2022,1,1,,Australia,AU,Queensland,-22.132118,150.049913,EPSG:4326,
2022-12-08T14:00:00Z,11:05 AM,342,342,2022,12,8,,Australia,AU,Queensland,-23.0566,150.77142,EPSG:4326,
2022-11-08T14:00:00Z,,312,312,2022,11,8,,Australia,AU,Queensland,-22.86276,150.79033,EPSG:4326,
2022-12-10T14:00:00Z,,344,344,2022,12,10,,Australia,AU,Queensland,-23.1894,150.95042,EPSG:4326,
2022-12-15T14:00:00Z,10:00 AM,349,349,2022,12,15,,Australia,AU,Queensland,-23.172086,150.945081,EPSG:4326,
2022-02-11T14:00:00Z,,42,42,2022,2,11,,Australia,AU,Queensland,-23.19128,150.94698,EPSG:4326,
2022-12-16T14:00:00Z,12:34 PM,350,350,2022,12,16,,Australia,AU,Queensland,-23.17199,150.94433,EPSG:4326,
2022-11-14T14:00:00Z,5:03 AM,318,318,2022,11,14,,Australia,AU,Queensland,-23.958423,151.388852,EPSG:4326,
2022-12-02T14:00:00Z,9:57 AM,336,336,2022,12,2,,Australia,AU,Queensland,-23.955972,151.385591,EPSG:4326,
2022-12-15T14:00:00Z,,349,349,2022,12,15,,Australia,AU,Queensland,-23.171917,150.944528,EPSG:4326,
2022-11-22T14:00:00Z,6:30,326,326,2022,11,22,,Australia,AU,Queensland,-23.04905,150.771733,EPSG:4326,
2022-11-09T14:00:00Z,5:08 AM,313,313,2022,11,9,,Australia,AU,Queensland,-23.240887,150.825115,EPSG:4326,
2022-11-17T14:00:00Z,15.4,321,321,2022,11,17,,Australia,AU,Queensland,-22.133606,150.051439,EPSG:4326,
2022-12-20T14:00:00Z,400,354,354,2022,12,20,,Australia,AU,Queensland,-23.234983,150.820339,EPSG:4326,
2022-11-30T14:00:00Z,9:55 AM,334,334,2022,11,30,,Australia,AU,Queensland,-23.951761,151.380965,EPSG:4326,
2022-11-27T14:00:00Z,500,331,331,2022,11,27,,Australia,AU,Queensland,-23.23376,150.820034,EPSG:4326,
2022-11-08T14:00:00Z,1:45 PM,312,312,2022,11,8,,Australia,AU,Queensland,-23.955434,151.384914,EPSG:4326,
2022-11-17T14:00:00Z,6:34 PM,321,321,2022,11,17,,Australia,AU,Queensland,-22.134181,150.051748,EPSG:4326,
2022-11-17T14:00:00Z,9:00 PM,321,321,2022,11,17,,Australia,AU,Queensland,-22.132215,150.050076,EPSG:4326,
2022-12-11T14:00:00Z,500,345,345,2022,12,11,,Australia,AU,Queensland,-23.233563,150.819798,EPSG:4326,
2022-12-16T14:00:00Z,10:51 AM,350,350,2022,12,16,,Australia,AU,Queensland,-23.15652,150.96677,EPSG:4326,
2022-02-16T14:50:40Z,,47,47,2022,2,16,,Australia,AU,Queensland,-23.165202,150.956014,EPSG:4326,
2022-11-18T14:00:00Z,5:10 AM,322,322,2022,11,18,,Australia,AU,Queensland,-22.134643,150.052635,EPSG:4326,
2022-12-21T14:00:00Z,,355,355,2022,12,21,,Australia,AU,Queensland,-23.243388,150.824457,EPSG:4326,
2022-11-27T14:00:00Z,2:52 PM,331,331,2022,11,27,,Australia,AU,Queensland,-23.157187,150.965013,EPSG:4326,
2022-11-14T14:00:00Z,6:30 AM,318,318,2022,11,14,,Australia,AU,Queensland,-23.076197,150.885301,EPSG:4326,
2022-01-02T06:24:53Z,,2,2,2022,1,2,,Australia,AU,Queensland,-22.133872,150.051479,EPSG:4326,
2022-12-25T14:00:00Z,15:40,359,359,2022,12,25,,Australia,AU,Queensland,-23.177208,150.935649,EPSG:4326,
2022-12-27T14:00:00Z,6:41 AM,361,361,2022,12,27,,Australia,AU,Queensland,-23.17177,150.94328,EPSG:4326,
2022-12-11T14:00:00Z,,345,345,2022,12,11,,Australia,AU,Queensland,-23.150031,150.765449,EPSG:4326,
2022-01-01T14:00:00Z,,1,1,2022,1,1,,Australia,AU,Queensland,-22.134144,150.051836,EPSG:4326,
2022-12-27T14:00:00Z,7:49 AM,361,361,2022,12,27,,Australia,AU,Queensland,-23.17214,150.94537,EPSG:4326,
2022-01-02T06:31:54Z,,2,2,2022,1,2,,Australia,AU,Queensland,-22.13393,150.051575,EPSG:4326,
2022-12-12T14:00:00Z,4:55 AM,346,346,2022,12,12,,Australia,AU,Queensland,-23.960652,151.392074,EPSG:4326,
2022-11-18T14:00:00Z,8:30 AM,322,322,2022,11,18,,Australia,AU,Queensland,-23.032747,150.772223,EPSG:4326,
2022-12-25T14:00:00Z,18:50,359,359,2022,12,25,,Australia,AU,Queensland,-23.179962,150.93414,EPSG:4326,
2022-12-25T14:00:00Z,8:18 AM,359,359,2022,12,25,,Australia,AU,Queensland,-23.17223,150.94664,EPSG:4326,
2022-01-05T14:00:00Z,,5,5,2022,1,5,,Australia,AU,Queensland,-23.189944,150.949522,EPSG:4326,
2022-12-09T14:00:00Z,5:01 AM,343,343,2022,12,9,,Australia,AU,Queensland,-23.955547,151.385042,EPSG:4326,
2022-12-31T14:00:00Z,,365,365,2022,12,31,,Australia,AU,Queensland,-22.132318,150.050068,EPSG:4326,
2022-11-07T14:00:00Z,3:31 PM,311,311,2022,11,7,,Australia,AU,Queensland,-23.003525,150.774642,EPSG:4326,
2022-10-31T14:00:00Z,5.15am,304,304,2022,10,31,,Australia,AU,Queensland,-23.0622,150.77025,EPSG:4326,
2022-11-20T14:00:00Z,6:41 AM,324,324,2022,11,20,,Australia,AU,Queensland,-23.26566,150.82779,EPSG:4326,
2022-12-24T14:00:00Z,,358,358,2022,12,24,,Australia,AU,Queensland,-22.99557,150.77589,EPSG:4326,
2022-11-23T14:00:00Z,2:50 AM,327,327,2022,11,23,,Australia,AU,Queensland,-23.177363,150.935748,EPSG:4326,
2022-12-06T14:00:00Z,4.50am,340,340,2022,12,6,,Australia,AU,Queensland,-23.247218,150.82388,EPSG:4326,
2022-11-17T14:00:00Z,3.15pm,321,321,2022,11,17,,Australia,AU,Queensland,-22.133572,150.051303,EPSG:4326,
2022-01-12T14:00:00Z,,12,12,2022,1,12,,Australia,AU,Queensland,-23.895501,151.330703,EPSG:4326,
2022-12-31T14:00:00Z,12:42 PM,365,365,2022,12,31,,Australia,AU,Queensland,-23.1573,150.96494,EPSG:4326,
2022-11-14T14:00:00Z,3:00 PM,318,318,2022,11,14,,Australia,AU,Queensland,-23.157134,150.964484,EPSG:4326,
2022-11-16T14:00:00Z,5:36 PM,320,320,2022,11,16,,Australia,AU,Queensland,-23.242758,150.824625,EPSG:4326,
2022-11-27T14:00:00Z,5,331,331,2022,11,27,,Australia,AU,Queensland,-23.248292,150.824094,EPSG:4326,
2022-11-17T14:00:00Z,15.26,321,321,2022,11,17,,Australia,AU,Queensland,-22.133606,150.051439,EPSG:4326,
2022-01-02T14:00:00Z,,2,2,2022,1,2,,Australia,AU,Queensland,-22.135638,150.054621,EPSG:4326,
2021-12-09T00:00:00Z,,343,343,2021,12,9,,Australia,AU,Queensland,-20.25934,148.81437,EPSG:4326,300
2021-09-13T16:24:10Z,16:24:10+08:00,256,256,2021,9,13,Mon Sep 13 2021 16:24:10 GMT+0800 (GMT+8),Australia,AU,,-20.281076,116.268557,EPSG:4326,6831
2021-12-11T16:16:44Z,16:16:44+08:00,345,345,2021,12,11,2021-12-11 16:16:44+08:00,Australia,AU,Western Australia,-20.3,118.7,EPSG:4326,10000
2021-09-08T15:26:07Z,15:26:07+08:00,251,251,2021,9,8,Wed Sep 08 2021 15:26:07 GMT+0800 (GMT+8),Australia,AU,,-20.290363,116.275292,EPSG:4326,65
2021-01-28T04:58:36Z,04:58:36+10:00,28,28,2021,1,28,2021-01-28 4:58:36 AM GMT+10:00,Australia,AU,Queensland,-19.253122,146.818622,EPSG:4326,
2021-11-29T17:25:00Z,17:25:00+08:00,333,333,2021,11,29,2021/11/29 5:25 PM AWST,Australia,AU,Western Australia,-20.6,115.5,EPSG:4326,10000
2021-09-19T16:47:03Z,16:47:03+08:00,262,262,2021,9,19,Sun Sep 19 2021 16:47:03 GMT+0800 (GMT+8),Australia,AU,,-20.289496,116.27538,EPSG:4326,69
2021-09-11T13:10:06Z,13:10:06+08:00,254,254,2021,9,11,Sat Sep 11 2021 13:10:06 GMT+0800 (GMT+8),Australia,AU,,-20.290067,116.275874,EPSG:4326,47
2021-06-26T11:57:00Z,11:57:00+10:00,177,177,2021,6,26,2021/06/26 11:57 AM AEST,Australia,AU,Queensland,-12.560717,141.668507,EPSG:4326,6635
2021-01-05T22:30:00Z,22:30:00+08:00,5,5,2021,1,5,Wed Jan 06 2021 06:30:00 GMT+0800 (GMT+8),Australia,AU,Western Australia,-20.2,118.8,EPSG:4326,10000
2021-01-06T14:00:00Z,,6,6,2021,1,6,,Australia,AU,Queensland,-24.22376,151.92462,EPSG:4326,
2021-01-15T14:00:00Z,,15,15,2021,1,15,,Australia,AU,Queensland,-24.206453,151.904861,EPSG:4326,
2021-01-02T14:00:00Z,,2,2,2021,1,2,,Australia,AU,Queensland,-24.20237,151.90227,EPSG:4326,
2021-01-11T14:00:00Z,,11,11,2021,1,11,,Australia,AU,Queensland,-24.166663,151.891921,EPSG:4326,
2021-01-13T14:00:00Z,,13,13,2021,1,13,,Australia,AU,Queensland,-24.16472,151.891456,EPSG:4326,
2021-01-05T14:00:00Z,,5,5,2021,1,5,,Australia,AU,Queensland,-24.1933,151.8987,EPSG:4326,
2021-01-05T14:00:00Z,,5,5,2021,1,5,,Australia,AU,Queensland,-24.22135,151.92371,EPSG:4326,
2021-01-09T14:00:00Z,,9,9,2021,1,9,,Australia,AU,Queensland,-24.22387,151.9248,EPSG:4326,
2021-01-12T14:00:00Z,,12,12,2021,1,12,,Australia,AU,Queensland,-24.170356,151.892691,EPSG:4326,
2021-01-03T14:00:00Z,,3,3,2021,1,3,,Australia,AU,Queensland,-24.167163,151.892186,EPSG:4326,
2021-02-28T00:00:00Z,,59,59,2021,2,28,,Australia,AU,New South Wales,-32.404663,151.752415,EPSG:4326,1323
2021-01-11T00:00:00Z,,11,11,2021,1,11,,Australia,AU,New South Wales,-34.858031,150.574499,EPSG:4326,1805
2021-02-26T00:00:00Z,,57,57,2021,2,26,,Australia,AU,New South Wales,-35.32075,148.232505,EPSG:4326,3065
2021-02-22T00:00:00Z,,53,53,2021,2,22,,Australia,AU,New South Wales,-31.454902,152.893086,EPSG:4326,4164
2021-01-04T00:00:00Z,,4,4,2021,1,4,,Australia,AU,New South Wales,-33.981427,150.832667,EPSG:4326,2067
2021-04-04T00:00:00Z,,94,94,2021,4,4,,Australia,AU,New South Wales,-33.882016,150.74521,EPSG:4326,2931
2021-02-26T00:00:00Z,,57,57,2021,2,26,,Australia,AU,New South Wales,-32.404663,151.752415,EPSG:4326,1323
2021-03-28T00:00:00Z,,87,87,2021,3,28,,Australia,AU,New South Wales,-33.109603,151.524249,EPSG:4326,1021
2021-05-08T00:00:00Z,,128,128,2021,5,8,,Australia,AU,New South Wales,-33.91116,151.155459,EPSG:4326,1355
2021-04-05T00:00:00Z,,95,95,2021,4,5,,Australia,AU,New South Wales,-34.602418,150.737709,EPSG:4326,2419
2021-04-06T00:00:00Z,,96,96,2021,4,6,,Australia,AU,New South Wales,-28.841696,153.560036,EPSG:4326,2552
2021-05-01T00:00:00Z,,121,121,2021,5,1,,Australia,AU,New South Wales,-33.897878,151.233601,EPSG:4326,842
2021-02-17T00:00:00Z,,48,48,2021,2,17,,Australia,AU,New South Wales,-33.915807,151.176172,EPSG:4326,742
2021-04-23T00:00:00Z,,113,113,2021,4,23,,Australia,AU,New South Wales,-28.316146,153.314784,EPSG:4326,1911
2021-05-03T00:00:00Z,,123,123,2021,5,3,,Australia,AU,New South Wales,-33.211096,151.503441,EPSG:4326,896
2021-04-09T00:00:00Z,,99,99,2021,4,9,,Australia,AU,New South Wales,-32.649663,151.645529,EPSG:4326,1959
2021-03-18T00:00:00Z,,77,77,2021,3,18,,Australia,AU,New South Wales,-32.739357,151.880054,EPSG:4326,3680
2021-04-18T00:00:00Z,,108,108,2021,4,18,,Australia,AU,New South Wales,-32.724199,152.114096,EPSG:4326,987
2021-03-28T00:00:00Z,,87,87,2021,3,28,,Australia,AU,New South Wales,-33.406843,151.46702,EPSG:4326,939
2021-06-19T00:00:00Z,,170,170,2021,6,19,,Australia,AU,New South Wales,-34.033024,151.103026,EPSG:4326,1220
2021-04-06T00:00:00Z,,96,96,2021,4,6,,Australia,AU,New South Wales,-33.768465,150.815808,EPSG:4326,1411
2021-01-13T00:00:00Z,,13,13,2021,1,13,,Australia,AU,New South Wales,-33.630109,150.804916,EPSG:4326,1684
2021-05-02T00:00:00Z,,122,122,2021,5,2,,Australia,AU,New South Wales,-33.962475,150.857204,EPSG:4326,1487
2021-05-08T00:00:00Z,,128,128,2021,5,8,,Australia,AU,New South Wales,-33.677626,150.867518,EPSG:4326,2674
2021-04-16T00:00:00Z,,106,106,2021,4,16,,Australia,AU,New South Wales,-33.702752,150.867087,EPSG:4326,2102
2021-02-04T00:00:00Z,,35,35,2021,2,4,,Australia,AU,New South Wales,-31.092748,150.932034,EPSG:4326,617
2021-03-29T00:00:00Z,,88,88,2021,3,29,,Australia,AU,New South Wales,-32.996834,151.611265,EPSG:4326,732
2021-03-24T00:00:00Z,,83,83,2021,3,24,,Australia,AU,New South Wales,-33.745408,150.693624,EPSG:4326,1971
2021-03-12T00:00:00Z,,71,71,2021,3,12,,Australia,AU,New South Wales,-32.742518,151.615041,EPSG:4326,799
2021-04-04T00:00:00Z,,94,94,2021,4,4,,Australia,AU,New South Wales,-34.729513,149.99958,EPSG:4326,7778
2021-02-21T00:00:00Z,,52,52,2021,2,21,,Australia,AU,New South Wales,-34.023999,150.73492,EPSG:4326,1596
2021-12-23T17:11:54Z,,357,357,2021,12,23,,Australia,AU,Queensland,-23.905305,151.333895,EPSG:4326,
2021-12-30T14:00:00Z,,364,364,2021,12,30,,Australia,AU,Queensland,-22.134859,150.052915,EPSG:4326,
2021-10-28T10:25:07Z,,301,301,2021,10,28,,Australia,AU,Queensland,-23.023022,150.772081,EPSG:4326,
2021-01-07T14:00:00Z,10:37 AM,7,7,2021,1,7,,Australia,AU,Queensland,-23.959592,151.390908,EPSG:4326,
2021-11-16T13:48:44Z,,320,320,2021,11,16,,Australia,AU,Queensland,-23.96499,151.40263,EPSG:4326,
2021-11-17T05:59:07Z,,321,321,2021,11,17,,Australia,AU,Queensland,-23.246882,150.823845,EPSG:4326,
2021-11-16T14:00:00Z,,320,320,2021,11,16,,Australia,AU,Queensland,-23.947325,151.376313,EPSG:4326,
2021-12-09T17:56:13Z,,343,343,2021,12,9,,Australia,AU,Queensland,-23.156753,150.767937,EPSG:4326,
2021-12-15T14:00:00Z,,349,349,2021,12,15,,Australia,AU,Queensland,-23.171737,150.943463,EPSG:4326,
2021-12-06T10:13:50Z,,340,340,2021,12,6,,Australia,AU,Queensland,-23.174881,150.791931,EPSG:4326,
2021-01-10T14:00:00Z,530,10,10,2021,1,10,,Australia,AU,Queensland,-23.226164,150.819368,EPSG:4326,
2021-02-09T14:00:00Z,07.55 PM,40,40,2021,2,9,,Australia,AU,Queensland,-23.17483,150.79183,EPSG:4326,
2021-01-31T14:00:00Z,5:30 AM,31,31,2021,1,31,,Australia,AU,Queensland,-23.1147,150.75022,EPSG:4326,
2021-12-18T14:00:00Z,,352,352,2021,12,18,,Australia,AU,Queensland,-23.08394,150.76052,EPSG:4326,
2021-12-25T06:19:10Z,,359,359,2021,12,25,,Australia,AU,Queensland,-23.951402,151.380415,EPSG:4326,
2021-12-12T17:40:02Z,,346,346,2021,12,12,,Australia,AU,Queensland,-23.951051,151.37648,EPSG:4326,
2021-11-30T13:32:55Z,,334,334,2021,11,30,,Australia,AU,Queensland,-23.17193,150.94444,EPSG:4326,
2021-11-23T14:00:00Z,,327,327,2021,11,23,,Australia,AU,Queensland,-23.16943,150.9362,EPSG:4326,
2021-01-16T14:00:00Z,6:21 AM,16,16,2021,1,16,,Australia,AU,Queensland,-22.132778,150.0503,EPSG:4326,
2021-12-10T06:53:19Z,,344,344,2021,12,10,,Australia,AU,Queensland,-23.14851,150.7646,EPSG:4326,
2021-11-25T14:21:38Z,,329,329,2021,11,25,,Japan,JP,,23.95994,151.39169,EPSG:4326,
2021-02-07T14:00:00Z,530,38,38,2021,2,7,,Australia,AU,Queensland,-23.228944,150.818832,EPSG:4326,
2021-01-26T14:00:00Z,5:22 AM,26,26,2021,1,26,,Australia,AU,Queensland,-23.17309,150.79163,EPSG:4326,
2021-10-28T14:00:00Z,,301,301,2021,10,28,,Australia,AU,Queensland,-23.96552,151.40384,EPSG:4326,
2021-02-12T14:00:00Z,5.30 am,43,43,2021,2,12,,Australia,AU,Queensland,-23.24647,150.82383,EPSG:4326,
2021-12-18T11:00:27Z,,352,352,2021,12,18,,Australia,AU,Queensland,-23.83131,151.281499,EPSG:4326,
2021-12-27T10:10:46Z,,361,361,2021,12,27,,Australia,AU,Queensland,-23.96511,151.40301,EPSG:4326,
2021-11-19T14:00:00Z,,323,323,2021,11,19,,Australia,AU,Queensland,-23.157096,150.960834,EPSG:4326,
2021-10-29T14:00:00Z,,302,302,2021,10,29,,Australia,AU,Queensland,-23.96728,151.40606,EPSG:4326,
2021-10-28T08:00:02Z,,301,301,2021,10,28,,Australia,AU,Queensland,-23.261335,150.827966,EPSG:4326,
2021-12-24T07:08:47Z,,358,358,2021,12,24,,Australia,AU,Queensland,-23.14854,150.76463,EPSG:4326,
2021-01-06T14:00:00Z,5:46 AM,6,6,2021,1,6,,Australia,AU,Queensland,-23.875655,151.383233,EPSG:4326,
2021-11-25T14:00:00Z,,329,329,2021,11,25,,Australia,AU,Queensland,-23.156979,150.966601,EPSG:4326,
2021-12-05T14:00:00Z,,339,339,2021,12,5,,Australia,AU,Queensland,-23.076916,150.884321,EPSG:4326,
2021-01-03T14:00:00Z,10:00 AM,3,3,2021,1,3,,Australia,AU,Queensland,-23.047887,150.87999,EPSG:4326,
2021-12-26T06:19:42Z,,360,360,2021,12,26,,Australia,AU,Queensland,-23.954492,151.383812,EPSG:4326,
2021-10-31T06:20:14Z,,304,304,2021,10,31,,Australia,AU,Queensland,-23.251597,150.824259,EPSG:4326,
2021-12-23T16:51:30Z,,357,357,2021,12,23,,Australia,AU,Queensland,-23.915991,151.341687,EPSG:4326,
2021-12-03T14:00:00Z,,337,337,2021,12,3,,Australia,AU,Queensland,-23.170033,150.93777,EPSG:4326,
2021-11-06T14:00:00Z,,310,310,2021,11,6,,Australia,AU,Queensland,-23.08285,150.76108,EPSG:4326,
2021-01-06T14:00:00Z,5:14 AM,6,6,2021,1,6,,Australia,AU,Queensland,-23.244455,150.824216,EPSG:4326,
2021-02-04T14:00:00Z,7:14 AM,35,35,2021,2,4,,Australia,AU,Queensland,-23.168464,150.791092,EPSG:4326,
2021-03-05T14:00:00Z,9:54 AM,64,64,2021,3,5,,Australia,AU,Queensland,-23.894379,151.329745,EPSG:4326,
2021-11-26T14:00:00Z,,330,330,2021,11,26,,Australia,AU,Queensland,-23.16927,150.936,EPSG:4326,
2021-12-02T14:00:00Z,,336,336,2021,12,2,,Australia,AU,Queensland,-23.947817,151.37679,EPSG:4326,
2021-12-23T14:00:00Z,,357,357,2021,12,23,,Australia,AU,Queensland,-23.171467,150.942013,EPSG:4326,
2021-11-06T11:59:51Z,,310,310,2021,11,6,,Australia,AU,Queensland,-23.172099,150.948822,EPSG:4326,
2021-01-05T14:00:00Z,5:28 AM,5,5,2021,1,5,,Australia,AU,Queensland,-23.168681,150.791061,EPSG:4326,
2021-11-29T19:35:18Z,,333,333,2021,11,29,,Australia,AU,Queensland,-23.229363,150.818993,EPSG:4326,
2021-11-28T14:00:00Z,,332,332,2021,11,28,,Australia,AU,Queensland,-23.191875,150.946143,EPSG:4326,
2021-01-17T14:00:00Z,9.40pm,17,17,2021,1,17,,Australia,AU,Queensland,-23.177003,150.935886,EPSG:4326,
2021-11-19T14:00:00Z,,323,323,2021,11,19,,Australia,AU,Queensland,-23.171243,150.942009,EPSG:4326,
2021-02-01T14:00:00Z,6:14 AM,32,32,2021,2,1,,Australia,AU,Queensland,-23.958959,151.389542,EPSG:4326,
2021-03-25T14:00:00Z,530,84,84,2021,3,25,,Australia,AU,Queensland,-23.232358,150.819965,EPSG:4326,
2021-12-05T14:00:00Z,,339,339,2021,12,5,,Australia,AU,Queensland,-23.172009,150.944677,EPSG:4326,
2021-11-16T07:50:49Z,,320,320,2021,11,16,,Australia,AU,Queensland,-23.260145,150.828537,EPSG:4326,
2021-03-17T14:00:00Z,9:00 AM,76,76,2021,3,17,,Australia,AU,Queensland,-23.157052,150.963564,EPSG:4326,
2021-12-02T14:00:00Z,,336,336,2021,12,2,,Australia,AU,Queensland,-23.15728,150.9639,EPSG:4326,
2021-12-13T10:36:02Z,,347,347,2021,12,13,,Australia,AU,Queensland,-23.959346,151.390022,EPSG:4326,
2021-02-01T14:00:00Z,7:09 AM,32,32,2021,2,1,,Australia,AU,Queensland,-23.964925,151.402242,EPSG:4326,
2021-01-20T14:00:00Z,10:18 AM,20,20,2021,1,20,,Australia,AU,Queensland,-23.171296,150.94153,EPSG:4326,
2021-01-03T14:00:00Z,10:57 AM,3,3,2021,1,3,,Australia,AU,Queensland,-23.880349,151.377252,EPSG:4326,
2021-12-24T14:00:00Z,,358,358,2021,12,24,,Australia,AU,Queensland,-23.17215,150.945744,EPSG:4326,
2021-12-13T14:00:00Z,,347,347,2021,12,13,,Australia,AU,Queensland,-23.169378,150.936204,EPSG:4326,
2021-01-31T14:00:00Z,2:25 PM,31,31,2021,1,31,,Australia,AU,Queensland,-23.171618,150.951405,EPSG:4326,
2021-11-16T14:00:00Z,,320,320,2021,11,16,,Australia,AU,Queensland,-23.947599,151.376463,EPSG:4326,
2021-01-26T14:00:00Z,520,26,26,2021,1,26,,Australia,AU,Queensland,-23.232022,150.819733,EPSG:4326,
2021-01-09T14:00:00Z,6:40 AM,9,9,2021,1,9,,Australia,AU,Queensland,-23.173281,150.79155,EPSG:4326,
2021-12-03T08:15:36Z,,337,337,2021,12,3,,Australia,AU,Queensland,-23.260885,150.828266,EPSG:4326,
2021-11-17T06:30:24Z,,321,321,2021,11,17,,Australia,AU,Queensland,-23.278417,150.824469,EPSG:4326,
2021-12-02T21:05:25Z,,336,336,2021,12,2,,Australia,AU,Queensland,-23.151419,150.900398,EPSG:4326,
2021-01-22T14:00:00Z,7:11 AM,22,22,2021,1,22,,Australia,AU,Queensland,-23.152918,150.766304,EPSG:4326,
2021-12-05T14:00:00Z,,339,339,2021,12,5,,Australia,AU,Queensland,-23.172286,150.947971,EPSG:4326,
2021-10-31T09:20:44Z,,304,304,2021,10,31,,Australia,AU,Queensland,-23.28827,150.81353,EPSG:4326,
2021-12-11T19:26:17Z,,345,345,2021,12,11,,Australia,AU,Queensland,-23.938904,151.368556,EPSG:4326,
2021-11-27T14:00:00Z,,331,331,2021,11,27,,Australia,AU,Queensland,-23.157129,150.965004,EPSG:4326,
2021-01-01T14:00:00Z,630,1,1,2021,1,1,,Australia,AU,Queensland,-23.235648,150.820484,EPSG:4326,
2021-03-15T14:00:00Z,1:30 PM,74,74,2021,3,15,,Australia,AU,Queensland,-23.157234,150.963777,EPSG:4326,
2021-12-15T14:00:00Z,,349,349,2021,12,15,,Australia,AU,Queensland,-23.96372,151.39889,EPSG:4326,
2021-12-13T06:39:21Z,,347,347,2021,12,13,,Australia,AU,Queensland,-23.229081,150.818898,EPSG:4326,
2021-12-05T14:00:00Z,,339,339,2021,12,5,,Australia,AU,Queensland,-23.07674,150.88455,EPSG:4326,
2021-12-30T14:00:00Z,,364,364,2021,12,30,,Australia,AU,Queensland,-22.134269,150.051859,EPSG:4326,
2021-12-30T14:00:00Z,,364,364,2021,12,30,,Australia,AU,Queensland,-22.135677,150.054944,EPSG:4326,
2021-11-15T14:00:00Z,,319,319,2021,11,15,,Australia,AU,Queensland,-23.164178,150.918044,EPSG:4326,
2021-01-03T14:00:00Z,6:25 AM,3,3,2021,1,3,,Australia,AU,Queensland,-23.94758,151.37652,EPSG:4326,
2021-02-05T14:00:00Z,630,36,36,2021,2,5,,Australia,AU,Queensland,-23.228551,150.819083,EPSG:4326,
2021-12-22T14:00:00Z,,356,356,2021,12,22,,Australia,AU,Queensland,-23.172072,150.945204,EPSG:4326,
2021-12-18T16:33:53Z,,352,352,2021,12,18,,Australia,AU,Queensland,-23.957664,151.387948,EPSG:4326,
2021-10-30T06:24:01Z,,303,303,2021,10,30,,Australia,AU,Queensland,-23.25028,150.82397,EPSG:4326,
2021-12-21T19:59:14Z,,355,355,2021,12,21,,Australia,AU,Queensland,-23.95975,151.39051,EPSG:4326,
2021-12-03T06:04:58Z,,337,337,2021,12,3,,Australia,AU,Queensland,-23.277353,150.824328,EPSG:4326,
2021-11-10T08:58:56Z,,314,314,2021,11,10,,Australia,AU,Queensland,-23.965264,151.403216,EPSG:4326,
2021-12-05T14:00:00Z,,339,339,2021,12,5,,Australia,AU,Queensland,-23.19048,150.948485,EPSG:4326,
2021-02-11T14:00:00Z,3:30 PM,42,42,2021,2,11,,Australia,AU,Queensland,-23.954949,151.384254,EPSG:4326,
2021-12-20T07:35:46Z,,354,354,2021,12,20,,Australia,AU,Queensland,-23.26069,150.82826,EPSG:4326,
2021-03-05T14:00:00Z,10:00 AM,64,64,2021,3,5,,Australia,AU,Queensland,-23.87957,151.32485,EPSG:4326,
2021-11-02T08:58:22Z,,306,306,2021,11,2,,Australia,AU,Queensland,-23.948166,151.377052,EPSG:4326,
2021-11-24T14:00:00Z,,328,328,2021,11,24,,Australia,AU,Queensland,-23.16943,150.9362,EPSG:4326,
2021-12-10T14:00:00Z,,344,344,2021,12,10,,Australia,AU,Queensland,-23.171873,150.94426,EPSG:4326,
2021-12-03T06:07:00Z,,337,337,2021,12,3,,Australia,AU,Queensland,-23.246598,150.823846,EPSG:4326,
2021-12-01T14:00:00Z,,335,335,2021,12,1,,Australia,AU,Queensland,-23.28772,150.81387,EPSG:4326,
2021-11-22T14:00:00Z,,326,326,2021,11,22,,Australia,AU,Queensland,-23.169983,150.937492,EPSG:4326,
2021-11-17T07:36:56Z,,321,321,2021,11,17,,Australia,AU,Queensland,-23.287646,150.813864,EPSG:4326,
2021-02-20T14:00:00Z,11:41 AM,51,51,2021,2,20,,Australia,AU,Queensland,-23.954927,151.384222,EPSG:4326,
2021-11-23T07:49:55Z,,327,327,2021,11,23,,Australia,AU,Queensland,-23.248873,150.823898,EPSG:4326,
2021-11-27T14:00:00Z,,331,331,2021,11,27,,Australia,AU,Queensland,-23.156461,150.966785,EPSG:4326,
2021-11-19T06:48:14Z,,323,323,2021,11,19,,Australia,AU,Queensland,-23.913525,151.339274,EPSG:4326,
2021-12-05T14:00:00Z,,339,339,2021,12,5,,Australia,AU,Queensland,-23.172213,150.945719,EPSG:4326,
2021-12-16T06:58:54Z,,350,350,2021,12,16,,Australia,AU,Queensland,-23.278003,150.824397,EPSG:4326,
2021-11-16T14:00:00Z,,320,320,2021,11,16,,Australia,AU,Queensland,-23.911944,151.337865,EPSG:4326,
2021-01-06T14:00:00Z,10:53 AM,6,6,2021,1,6,,Australia,AU,Queensland,-23.171468,150.942275,EPSG:4326,
